experiment,subject,echo_idx,mean_abs_resid,mse
net1_bias_corrected,sub-20408,2,0.0077323398077732836,0.00013392026733720773
net1_bias_corrected,sub-20450,1,0.00608338123251502,7.512527854800512e-05
net1_bias_corrected,sub-20450,2,0.008122494757999137,0.00013530541711536818
net1_bias_corrected,sub-20462,1,0.005851878495737512,7.55635315966672e-05
net1_bias_corrected,sub-20462,2,0.007834941249736946,0.0001391244542604073
net1_bias_corrected,sub-20494,1,0.006827340372260831,8.899237331902628e-05
net1_bias_corrected,sub-20494,2,0.009033420141658038,0.00016486900837432459
net1_bias_corrected,sub-20503,1,0.0067382183985679155,9.370829215326769e-05
net1_bias_corrected,sub-20503,2,0.00909735935451948,0.00016241297428553196
net1_bias_corrected,sub-20758,1,0.0063254526556026005,8.863239427591557e-05
net1_bias_corrected,sub-20758,2,0.008430324541844617,0.00014909641990717176
net1_bias_corrected,sub-20823,1,0.005513747517804014,7.233261042110476e-05
net1_bias_corrected,sub-20823,2,0.007639872186090395,0.00014635729839844547
net1_bias_corrected,sub-20824,1,0.006145733759777648,8.084939661053956e-05
net1_bias_corrected,sub-20824,2,0.008463745729350223,0.0001505658986894185
net1_bias_corrected,sub-20835,1,0.005706512733613035,5.582628807965057e-05
net1_bias_corrected,sub-20835,2,0.006562579332094524,8.216930800730733e-05
net1_bias_corrected,sub-20847,1,0.0062397425633092625,8.674439327131052e-05
net1_bias_corrected,sub-20847,2,0.008394831528129955,0.000155369962347356
net1_bias_corrected,sub-20851,1,0.005661463214626865,6.336297328319351e-05
net1_bias_corrected,sub-20851,2,0.007544601221630379,0.00012098459493235309
net1_bias_corrected,sub-20859,1,0.007405492422131326,0.000109860879919337
net1_bias_corrected,sub-20859,2,0.009730142061717883,0.00018600716910526467
net1_bias_corrected,sub-20860,1,0.006662563850188183,8.567215261893316e-05
net1_bias_corrected,sub-20860,2,0.008543629720043184,0.00014560654752764234
net1_bias_corrected,sub-20862,1,0.006074316081075189,7.530722823493646e-05
net1_bias_corrected,sub-20862,2,0.007772349189611334,0.00012683284248298415
net1_bias_corrected,sub-20863,1,0.006162738636602809,7.226502099781746e-05
net1_bias_corrected,sub-20863,2,0.008080719506689498,0.00013705498392921453
net1_bias_corrected,sub-20864,1,0.005924513131629005,7.408278908533508e-05
net1_bias_corrected,sub-20864,2,0.008236875584875975,0.00014451678224238913
net1_bias_corrected,sub-20866,1,0.006951507204177627,9.899367797957887e-05
net1_bias_corrected,sub-20866,2,0.008186708428158761,0.00013899714496018982
net1_bias_corrected,sub-20892,1,0.006794409276413238,9.061515636496049e-05
net1_bias_corrected,sub-20892,2,0.008793347503252448,0.00015050451207865995
net1_bias_corrected,sub-20893,1,0.005755582552578363,7.295080222960805e-05
net1_bias_corrected,sub-20893,2,0.007749374957963419,0.00013037386770872113
net1_bias_corrected,sub-20907,1,0.005607080058129825,7.487370737946616e-05
net1_bias_corrected,sub-20907,2,0.007458586808179882,0.00012433780537333627
net1_bias_corrected,sub-20932,1,0.005323343833103118,6.147490007833061e-05
net1_bias_corrected,sub-20932,2,0.007344721882645204,0.00012028119462025338
net1_bias_corrected,sub-20950,1,0.006336957777410338,8.60825674416195e-05
net1_bias_corrected,sub-20950,2,0.008149831378248772,0.0001362828700969552
net1_bias_corrected,sub-20976,1,0.006333960987214125,8.778317463794162e-05
net1_bias_corrected,sub-20976,2,0.008217270780144148,0.00014457106672292224
net1_bias_corrected,sub-20983,1,0.006293159895443517,8.022676051670845e-05
net1_bias_corrected,sub-20983,2,0.008071722255032327,0.00013191936054697236
net1_bias_corrected,sub-20984,1,0.006436218376380073,8.596905833289433e-05
net1_bias_corrected,sub-20984,2,0.008450579883562166,0.00014922572778340354
net1_bias_corrected,sub-21036,1,0.006465890142982536,8.004247055296738e-05
net1_bias_corrected,sub-21036,2,0.008207679115860164,0.00013653765354494556
net1_bias_corrected,sub-21116,1,0.0065897781007414466,8.751644530948631e-05
net1_bias_corrected,sub-21116,2,0.008608272676023205,0.00015609555168210273
net1_bias_corrected,sub-21124,1,0.006217617411909419,7.938369615794533e-05
net1_bias_corrected,sub-21124,2,0.00822345328577792,0.00015060246335076366
net1_bias_corrected,sub-21126,1,0.005692422994832595,6.098947929574029e-05
net1_bias_corrected,sub-21126,2,0.007340829026292236,0.00011305772493047821
net1_bias_corrected,sub-21127,1,0.006575821499039676,7.932710209056522e-05
net1_bias_corrected,sub-21127,2,0.008396107073806048,0.0001400240645777475
net1_bias_corrected,sub-21187,1,0.006596251690603867,8.443687733073373e-05
net1_bias_corrected,sub-21187,2,0.008854351747555441,0.00016458090523683005
net1_bias_corrected,sub-21215,1,0.006249136124054931,7.339405198218427e-05
net1_bias_corrected,sub-21215,2,0.007927876110700751,0.00012719180229577368
net1_bias_corrected,sub-21252,1,0.006194092523806624,8.348147391967162e-05
net1_bias_corrected,sub-21252,2,0.008275819703981915,0.0001695037869080913
net1_bias_corrected,sub-21253,1,0.006314740017380498,7.67636850175149e-05
net1_bias_corrected,sub-21253,2,0.00802660670084743,0.0001291673748881619
net1_bias_corrected,sub-21254,1,0.006153600649580123,7.757797349723449e-05
net1_bias_corrected,sub-21254,2,0.008229577464375857,0.0001480720623216435
net1_bias_corrected,sub-21256,1,0.005645725662556882,6.68651642516466e-05
net1_bias_corrected,sub-21256,2,0.006991508292427171,0.00011126946006484983
net1_bias_corrected,sub-21260,1,0.005927737925947914,7.378837137680208e-05
net1_bias_corrected,sub-21260,2,0.00777015561085289,0.00013003172595778568
net1_bias_corrected,sub-21261,1,0.005430444769418518,6.235740739466762e-05
net1_bias_corrected,sub-21261,2,0.007421648910057854,0.00013042873406048206
net1_bias_corrected,sub-21262,1,0.005624955927444318,6.4598698692522e-05
net1_bias_corrected,sub-21262,2,0.007117825277147207,0.00011213054369250971
net1_bias_corrected,sub-21270,1,0.007251532536995093,0.00010290179639531536
net1_bias_corrected,sub-21270,2,0.008985979839980479,0.000165208759373487
net1_bias_corrected,sub-21273,1,0.005459008652249377,5.775412971971836e-05
net1_bias_corrected,sub-21273,2,0.006946180302187889,0.0001033496068840126
net1_bias_corrected,sub-21277,1,0.005878140721590636,7.514811141763337e-05
net1_bias_corrected,sub-21277,2,0.008199936952588823,0.00015516534232170014
net1_bias_corrected,sub-21279,1,0.006473631427637882,8.117505266953886e-05
net1_bias_corrected,sub-21279,2,0.00837821240772368,0.00014665420039057246
net1_bias_corrected,sub-21281,1,0.0060113328202831984,7.249709605228016e-05
net1_bias_corrected,sub-21281,2,0.007965671979186809,0.0001416495904343787
net1_bias_corrected,sub-21283,1,0.005932611273221001,7.290256213023058e-05
net1_bias_corrected,sub-21283,2,0.007791149240866616,0.00013244684751262268
net1_bias_corrected,sub-21300,1,0.0063696632615672525,9.268492995452335e-05
net1_bias_corrected,sub-21300,2,0.008345597597267112,0.00016265718840806397
net1_bias_corrected,sub-21302,1,0.005848230634842968,6.899410429897387e-05
net1_bias_corrected,sub-21302,2,0.007995258254263091,0.0001356213242665376
net1_bias_corrected,sub-21304,1,0.005256906123427338,5.930087559647934e-05
net1_bias_corrected,sub-21304,2,0.007143170420955943,0.00011843155677233286
net1_bias_corrected,sub-21305,1,0.005944874148297041,7.216293164252982e-05
net1_bias_corrected,sub-21305,2,0.008218361569590701,0.00014791523241134994
net1_bias_corrected,sub-21306,1,0.0059442156679620824,7.615717384570641e-05
net1_bias_corrected,sub-21306,2,0.0076613490096449815,0.0001308739413318813
net1_bias_corrected,sub-21317,1,0.00783568282161623,0.00012364367522203223
net1_bias_corrected,sub-21317,2,0.010595238639338596,0.0002255126658049974
net1_bias_corrected,sub-21324,1,0.005581347871324005,6.191402088731124e-05
net1_bias_corrected,sub-21324,2,0.007544631422822742,0.0001259810366190105
net1_bias_corrected,sub-21371,1,0.006292772839695842,8.03211864803682e-05
net1_bias_corrected,sub-21371,2,0.008213563093037266,0.0001450589505760164
net1_bias_corrected,sub-21384,1,0.00632905521611086,7.374864242237455e-05
net1_bias_corrected,sub-21384,2,0.007756305300118243,0.00011870766984207391
net1_bias_corrected,sub-21448,1,0.005527966107523999,6.677134415547781e-05
net1_bias_corrected,sub-21448,2,0.007097766917599027,0.00011657764602367057
net1_bias_corrected,sub-21449,1,0.005659208450721847,6.260805675643727e-05
net1_bias_corrected,sub-21449,2,0.0074948723543367375,0.00012833899854730314
net1_bias_corrected,sub-21452,1,0.006266353075746325,8.046377906622554e-05
net1_bias_corrected,sub-21452,2,0.008282546966389352,0.00013853175836996663
net1_bias_corrected,sub-21453,1,0.006806254623891098,9.5735893199631e-05
net1_bias_corrected,sub-21453,2,0.008645469137250346,0.00014913383767953457
net1_bias_corrected,sub-21456,1,0.006369051850653294,8.24645842103169e-05
net1_bias_corrected,sub-21456,2,0.00832204710425578,0.0001407391331244053
net1_bias_corrected,sub-21611,1,0.005784416729270821,7.088282125034589e-05
net1_bias_corrected,sub-21611,2,0.007785292481713108,0.00013179743791298746
net1_bias_corrected,sub-21641,1,0.006018648575035829,6.958560324292655e-05
net1_bias_corrected,sub-21641,2,0.007716470708935561,0.00013069554793411646
net1_bias_corrected,sub-21644,1,0.00593559819733035,7.316326437519107e-05
net1_bias_corrected,sub-21644,2,0.007790903785096348,0.00013683561143207538
net1_bias_corrected,sub-21645,1,0.006253366565274203,8.506449956349826e-05
net1_bias_corrected,sub-21645,2,0.008539490205804377,0.0001575428777858822
net1_bias_corrected,sub-21652,1,0.0067579737713270895,8.762700927763478e-05
net1_bias_corrected,sub-21652,2,0.008414352163253511,0.0001462903882163755
net1_bias_corrected,sub-21656,1,0.006499000421688691,8.197628956606266e-05
net1_bias_corrected,sub-21656,2,0.008470815865386862,0.0001413738260944736
net1_bias_corrected,sub-21657,1,0.007404151789627796,0.0001081129004507197
net1_bias_corrected,sub-21657,2,0.009178344509274733,0.00016542525085829033
net1_bias_corrected,sub-21658,1,0.006182970980446218,7.585323518721396e-05
net1_bias_corrected,sub-21658,2,0.00773197577090894,0.00013042294586378418
