experiment,subject,echo_idx,mean_abs_resid,mse
net1_4echo_bias_corrected,sub-20408,2,0.027319738183130646,0.0019121538703930257
net1_4echo_bias_corrected,sub-20408,3,0.019508425941709085,0.0009515096233850795
net1_4echo_bias_corrected,sub-20408,4,0.02046219806993234,0.0010829791257569942
net1_4echo_bias_corrected,sub-20450,1,0.028641380052087047,0.0016619991981114462
net1_4echo_bias_corrected,sub-20450,2,0.027489375133223453,0.0017801820704596756
net1_4echo_bias_corrected,sub-20450,3,0.019991805288568767,0.0008698173991852426
net1_4echo_bias_corrected,sub-20450,4,0.02180426290385999,0.0010083076012585505
net1_4echo_bias_corrected,sub-20462,1,0.029909325496044695,0.0019382289057707388
net1_4echo_bias_corrected,sub-20462,2,0.02610873739367282,0.0016049132655932333
net1_4echo_bias_corrected,sub-20462,3,0.020311315531507855,0.000978113797500306
net1_4echo_bias_corrected,sub-20462,4,0.02129175468905746,0.0011189711153876648
net1_4echo_bias_corrected,sub-20494,1,0.033188165573567775,0.002178076338603214
net1_4echo_bias_corrected,sub-20494,2,0.029763756855773926,0.0019768939548608262
net1_4echo_bias_corrected,sub-20494,3,0.023167135408797217,0.0011203511173931366
net1_4echo_bias_corrected,sub-20494,4,0.02497022875941703,0.0013708218519399443
net1_4echo_bias_corrected,sub-20503,1,0.03364072664491438,0.0022903866893099647
net1_4echo_bias_corrected,sub-20503,2,0.02836862006725012,0.0018056690490437588
net1_4echo_bias_corrected,sub-20503,3,0.02172652884146492,0.0009590070757352236
net1_4echo_bias_corrected,sub-20503,4,0.023448750718631232,0.0011323175464382266
net1_4echo_bias_corrected,sub-20758,1,0.03091569843423374,0.002037304408316633
net1_4echo_bias_corrected,sub-20758,2,0.027086496978045008,0.0017477765686977596
net1_4echo_bias_corrected,sub-20758,3,0.019909571337971263,0.0008594379595376094
net1_4echo_bias_corrected,sub-20758,4,0.021284780137280964,0.0010156379340167361
net1_4echo_bias_corrected,sub-20823,1,0.028027413827366482,0.001658196638057199
net1_4echo_bias_corrected,sub-20823,2,0.023649657559396266,0.0012901909596364238
net1_4echo_bias_corrected,sub-20823,3,0.02117860914812453,0.0010630758999577283
net1_4echo_bias_corrected,sub-20823,4,0.02358485534735052,0.001502542853767478
net1_4echo_bias_corrected,sub-20824,1,0.03219347660700088,0.0021955785772383796
net1_4echo_bias_corrected,sub-20824,2,0.02885355885445438,0.001938176569937403
net1_4echo_bias_corrected,sub-20824,3,0.02163954735833736,0.0010907156484750483
net1_4echo_bias_corrected,sub-20824,4,0.021443477395001884,0.001111467873936353
net1_4echo_bias_corrected,sub-20835,1,0.022767041972315646,0.0009916556247661647
net1_4echo_bias_corrected,sub-20835,2,0.022892156629222213,0.0010973392040832754
net1_4echo_bias_corrected,sub-20835,3,0.017246065897512503,0.0005528989238143699
net1_4echo_bias_corrected,sub-20835,4,0.02130742647630116,0.0008020539449640402
net1_4echo_bias_corrected,sub-20847,1,0.03144225840776635,0.0022003034121898454
net1_4echo_bias_corrected,sub-20847,2,0.027241821388650826,0.0016911507879168609
net1_4echo_bias_corrected,sub-20847,3,0.020908577059275135,0.001017517302085698
net1_4echo_bias_corrected,sub-20847,4,0.020759165450176885,0.0011178221170580014
net1_4echo_bias_corrected,sub-20851,1,0.027420386558026564,0.0015814749157955677
net1_4echo_bias_corrected,sub-20851,2,0.0245077429591266,0.0013441360001062222
net1_4echo_bias_corrected,sub-20851,3,0.019046436106975213,0.0007907711207137604
net1_4echo_bias_corrected,sub-20851,4,0.0215523637501599,0.0010381770866434946
net1_4echo_bias_corrected,sub-20859,1,0.03553544822226655,0.002453893117545582
net1_4echo_bias_corrected,sub-20859,2,0.0285031882212303,0.0017228925306749599
net1_4echo_bias_corrected,sub-20859,3,0.022603291276859543,0.001030868545042257
net1_4echo_bias_corrected,sub-20859,4,0.023635304567703453,0.0012059646451159176
net1_4echo_bias_corrected,sub-20860,1,0.03116901466835705,0.0019013883880835475
net1_4echo_bias_corrected,sub-20860,2,0.027333532761122135,0.0015444918807956524
net1_4echo_bias_corrected,sub-20860,3,0.01959356333465821,0.0007567512087942117
net1_4echo_bias_corrected,sub-20860,4,0.02032381829928999,0.000838996863626857
net1_4echo_bias_corrected,sub-20862,1,0.027782113352680732,0.001633922164071433
net1_4echo_bias_corrected,sub-20862,2,0.026129422507650588,0.0015940377276809916
net1_4echo_bias_corrected,sub-20862,3,0.01884090562552976,0.000767844018743128
net1_4echo_bias_corrected,sub-20862,4,0.020390650777716665,0.0009334047651664766
net1_4echo_bias_corrected,sub-20863,1,0.029889240769797525,0.001847457586407305
net1_4echo_bias_corrected,sub-20863,2,0.027128497842696928,0.0016386518193072263
net1_4echo_bias_corrected,sub-20863,3,0.02119406328250596,0.0009176270974991795
net1_4echo_bias_corrected,sub-20863,4,0.02377841909787532,0.0011499938066974972
net1_4echo_bias_corrected,sub-20864,1,0.03056925267282264,0.001943000447320528
net1_4echo_bias_corrected,sub-20864,2,0.027642515360963033,0.0018479720911709862
net1_4echo_bias_corrected,sub-20864,3,0.02112512151838423,0.0010425641679597873
net1_4echo_bias_corrected,sub-20864,4,0.022831726604984153,0.0012710980886633985
net1_4echo_bias_corrected,sub-20866,1,0.02872122737658705,0.001673847147463939
net1_4echo_bias_corrected,sub-20866,2,0.02665538582777155,0.0016146398835982954
net1_4echo_bias_corrected,sub-20866,3,0.01770134448344837,0.0006346476368348033
net1_4echo_bias_corrected,sub-20866,4,0.01816977341150102,0.0007000355368527505
net1_4echo_bias_corrected,sub-20892,1,0.03245499469148718,0.0021453480480202913
net1_4echo_bias_corrected,sub-20892,2,0.028278325944068754,0.001741524675108912
net1_4echo_bias_corrected,sub-20892,3,0.021422633436129553,0.0009322466090361394
net1_4echo_bias_corrected,sub-20892,4,0.02231433332102032,0.0010148103344512769
net1_4echo_bias_corrected,sub-20893,1,0.029633637366559672,0.0018607098853688192
net1_4echo_bias_corrected,sub-20893,2,0.025311697740771924,0.001490522700145552
net1_4echo_bias_corrected,sub-20893,3,0.02010155530901274,0.0009467068059940418
net1_4echo_bias_corrected,sub-20893,4,0.021524499286579242,0.0011373216086957795
net1_4echo_bias_corrected,sub-20907,1,0.026740283864114537,0.0016165378254199543
net1_4echo_bias_corrected,sub-20907,2,0.024249299392993067,0.001496817075466791
net1_4echo_bias_corrected,sub-20907,3,0.01759355727302715,0.0007369289448215487
net1_4echo_bias_corrected,sub-20907,4,0.018927782311908743,0.000871938663543494
net1_4echo_bias_corrected,sub-20932,1,0.027983740369032714,0.0016929278588008103
net1_4echo_bias_corrected,sub-20932,2,0.024715343624619295,0.001486565372250244
net1_4echo_bias_corrected,sub-20932,3,0.01896102842141511,0.0008360671750362974
net1_4echo_bias_corrected,sub-20932,4,0.02000306370273052,0.0009564857099732475
net1_4echo_bias_corrected,sub-20950,1,0.028748038601024477,0.0017747048623566642
net1_4echo_bias_corrected,sub-20950,2,0.029262781632210112,0.0020110482288326252
net1_4echo_bias_corrected,sub-20950,3,0.019979794155807407,0.0008612006430692635
net1_4echo_bias_corrected,sub-20950,4,0.020934971029389057,0.000951513435946555
net1_4echo_bias_corrected,sub-20976,1,0.029230246142345324,0.001816703433556305
net1_4echo_bias_corrected,sub-20976,2,0.02705054714217992,0.001751233553241129
net1_4echo_bias_corrected,sub-20976,3,0.01969484504416634,0.0008559840426203104
net1_4echo_bias_corrected,sub-20976,4,0.02141007996116103,0.0010556998760779368
net1_4echo_bias_corrected,sub-20983,1,0.029679078986564297,0.0017969951138639226
net1_4echo_bias_corrected,sub-20983,2,0.027026101050608826,0.001642437497440423
net1_4echo_bias_corrected,sub-20983,3,0.0194534033630255,0.0007835269243327241
net1_4echo_bias_corrected,sub-20983,4,0.020848131720182867,0.0009102963832608254
net1_4echo_bias_corrected,sub-20984,1,0.030131282138172722,0.001889742293700885
net1_4echo_bias_corrected,sub-20984,2,0.029366421284632564,0.002013974716704949
net1_4echo_bias_corrected,sub-20984,3,0.020907688955136037,0.0009419695790071256
net1_4echo_bias_corrected,sub-20984,4,0.022259144550704178,0.0010955504623094993
net1_4echo_bias_corrected,sub-21036,1,0.031442595960432876,0.0019787175220939185
net1_4echo_bias_corrected,sub-21036,2,0.027719065497372228,0.001724374605982096
net1_4echo_bias_corrected,sub-21036,3,0.02043933533528494,0.0008898429974026278
net1_4echo_bias_corrected,sub-21036,4,0.021868651953880613,0.0010797705877538578
net1_4echo_bias_corrected,sub-21116,1,0.0326891478242706,0.0021827640086185505
net1_4echo_bias_corrected,sub-21116,2,0.029273527519203885,0.0018402676332473981
net1_4echo_bias_corrected,sub-21116,3,0.02236718870379791,0.001053151659391416
net1_4echo_bias_corrected,sub-21116,4,0.023456759721558324,0.0012085137001687236
net1_4echo_bias_corrected,sub-21124,1,0.030115252999124594,0.0018509035235577725
net1_4echo_bias_corrected,sub-21124,2,0.026836653540675125,0.0016469443959306446
net1_4echo_bias_corrected,sub-21124,3,0.021043228180394148,0.0009793898565194149
net1_4echo_bias_corrected,sub-21124,4,0.023774722066246826,0.0013252501324835186
net1_4echo_bias_corrected,sub-21126,1,0.026168565109081807,0.0014254060409914543
net1_4echo_bias_corrected,sub-21126,2,0.0244521363145738,0.0013591150543038938
net1_4echo_bias_corrected,sub-21126,3,0.018582867318718273,0.0007111417512993438
net1_4echo_bias_corrected,sub-21126,4,0.021425623272141,0.0009345191030950683
net1_4echo_bias_corrected,sub-21127,1,0.03006719807359881,0.0017572328006014739
net1_4echo_bias_corrected,sub-21127,2,0.02655159520518845,0.0014955334577868855
net1_4echo_bias_corrected,sub-21127,3,0.020182111580322435,0.0008087758255878409
net1_4echo_bias_corrected,sub-21127,4,0.022262667937695116,0.0010300481702326173
net1_4echo_bias_corrected,sub-21187,1,0.03388940203752863,0.0022483954137440592
net1_4echo_bias_corrected,sub-21187,2,0.03032191028719341,0.0020154073210067545
net1_4echo_bias_corrected,sub-21187,3,0.023632309540077126,0.0011636729084342412
net1_4echo_bias_corrected,sub-21187,4,0.02609496031473398,0.001533516944097041
net1_4echo_bias_corrected,sub-21215,1,0.03033474330920391,0.0017992566559968276
net1_4echo_bias_corrected,sub-21215,2,0.02902802505906007,0.0017276229129837733
net1_4echo_bias_corrected,sub-21215,3,0.022025461776205863,0.0009486735831861149
net1_4echo_bias_corrected,sub-21215,4,0.023624857311248294,0.0010602278911869547
net1_4echo_bias_corrected,sub-21252,1,0.02823653249422742,0.001724679026859827
net1_4echo_bias_corrected,sub-21252,2,0.022799041954419046,0.0012365352735473447
net1_4echo_bias_corrected,sub-21252,3,0.019986576598170724,0.0009953603738478143
net1_4echo_bias_corrected,sub-21252,4,0.02408039800592126,0.0016146439139025526
net1_4echo_bias_corrected,sub-21253,1,0.03094981171888023,0.0018828891640117955
net1_4echo_bias_corrected,sub-21253,2,0.02913573817875595,0.0018426031038679888
net1_4echo_bias_corrected,sub-21253,3,0.020663591112812227,0.0008380299055673233
net1_4echo_bias_corrected,sub-21253,4,0.022710993257131107,0.0010109693212302182
net1_4echo_bias_corrected,sub-21254,1,0.02958291055694135,0.001849342973021297
net1_4echo_bias_corrected,sub-21254,2,0.02559085535076503,0.001536861608300162
net1_4echo_bias_corrected,sub-21254,3,0.01970654216832953,0.0008530374323376805
net1_4echo_bias_corrected,sub-21254,4,0.021227366034715672,0.0010730930270578846
net1_4echo_bias_corrected,sub-21256,1,0.026714452038607093,0.00152506465661423
net1_4echo_bias_corrected,sub-21256,2,0.024852035144188826,0.0014813672931545561
net1_4echo_bias_corrected,sub-21256,3,0.017221218224859895,0.0006281646198169745
net1_4echo_bias_corrected,sub-21256,4,0.019015608887943267,0.0007765138472889095
net1_4echo_bias_corrected,sub-21260,1,0.029415407316328322,0.0018292521408151546
net1_4echo_bias_corrected,sub-21260,2,0.02729382035637639,0.0017326264742611684
net1_4echo_bias_corrected,sub-21260,3,0.020530430781604943,0.0008969865192929077
net1_4echo_bias_corrected,sub-21260,4,0.022478504913732916,0.0010713641241784776
net1_4echo_bias_corrected,sub-21261,1,0.028624160593104804,0.0017239887857493773
net1_4echo_bias_corrected,sub-21261,2,0.02604359739634192,0.0015679914489490439
net1_4echo_bias_corrected,sub-21261,3,0.02046171202859512,0.000988186459188769
net1_4echo_bias_corrected,sub-21261,4,0.021615810868303883,0.0011379556950449172
net1_4echo_bias_corrected,sub-21262,1,0.025250721111457586,0.0014092049578465768
net1_4echo_bias_corrected,sub-21262,2,0.025231732756925255,0.0015482443137001143
net1_4echo_bias_corrected,sub-21262,3,0.018382554521912224,0.0007355318632690809
net1_4echo_bias_corrected,sub-21262,4,0.02071298678220085,0.0008822880277419817
net1_4echo_bias_corrected,sub-21270,1,0.033491221946792764,0.002243041085006789
net1_4echo_bias_corrected,sub-21270,2,0.030050211071837855,0.001922227894408287
net1_4echo_bias_corrected,sub-21270,3,0.021407741521106926,0.0009050271399274551
net1_4echo_bias_corrected,sub-21270,4,0.02210351945807026,0.0010142156781065975
net1_4echo_bias_corrected,sub-21273,1,0.025074085745131997,0.001348925621537323
net1_4echo_bias_corrected,sub-21273,2,0.023713363534499814,0.001376071810358042
net1_4echo_bias_corrected,sub-21273,3,0.01757074443626644,0.0006610053333968748
net1_4echo_bias_corrected,sub-21273,4,0.02032773593917528,0.0008368791638668387
net1_4echo_bias_corrected,sub-21277,1,0.02993318406374723,0.001937083253493048
net1_4echo_bias_corrected,sub-21277,2,0.026943966003523216,0.0017541994058486215
net1_4echo_bias_corrected,sub-21277,3,0.021200161759279388,0.001052786748769225
net1_4echo_bias_corrected,sub-21277,4,0.022714779839481423,0.0013188707064530959
net1_4echo_bias_corrected,sub-21279,1,0.031893888635532046,0.0020493835293883913
net1_4echo_bias_corrected,sub-21279,2,0.030687656753565024,0.0020652729203249165
net1_4echo_bias_corrected,sub-21279,3,0.020896498932625438,0.0008983919623573958
net1_4echo_bias_corrected,sub-21279,4,0.02088561255433882,0.0008941235238679254
net1_4echo_bias_corrected,sub-21281,1,0.029181041417290478,0.0017227676223011176
net1_4echo_bias_corrected,sub-21281,2,0.02646586548414321,0.0015802530502345281
net1_4echo_bias_corrected,sub-21281,3,0.019611482703056227,0.0008218606227533603
net1_4echo_bias_corrected,sub-21281,4,0.021485712919782667,0.0010984689535247262
net1_4echo_bias_corrected,sub-21283,1,0.02821276864668977,0.001688325903811855
net1_4echo_bias_corrected,sub-21283,2,0.024792361176206954,0.0013902555288883547
net1_4echo_bias_corrected,sub-21283,3,0.019461673982951677,0.0008371881629636586
net1_4echo_bias_corrected,sub-21283,4,0.02235696230726911,0.0011209459363781778
net1_4echo_bias_corrected,sub-21300,1,0.028760993522712313,0.001799714865364458
net1_4echo_bias_corrected,sub-21300,2,0.025933062276549963,0.0015856431781402724
net1_4echo_bias_corrected,sub-21300,3,0.02069743535945385,0.0010230335135294573
net1_4echo_bias_corrected,sub-21300,4,0.022874551357838394,0.0013794958667704752
net1_4echo_bias_corrected,sub-21302,1,0.029940883772463504,0.001877424047529861
net1_4echo_bias_corrected,sub-21302,2,0.026351676899286577,0.0016295804289506927
net1_4echo_bias_corrected,sub-21302,3,0.020203543720867172,0.0008758608361946075
net1_4echo_bias_corrected,sub-21302,4,0.02266528611229864,0.0011515578568839441
net1_4echo_bias_corrected,sub-21304,1,0.02691330672752828,0.0016338581163428004
net1_4echo_bias_corrected,sub-21304,2,0.02451177800884364,0.001471895283196122
net1_4echo_bias_corrected,sub-21304,3,0.019179347654120497,0.0009015343613828646
net1_4echo_bias_corrected,sub-21304,4,0.02066010623374426,0.0010728755698201115
net1_4echo_bias_corrected,sub-21305,1,0.0312924003057998,0.001969780685992065
net1_4echo_bias_corrected,sub-21305,2,0.027268290910175897,0.0017338900019709693
net1_4echo_bias_corrected,sub-21305,3,0.021859540203951505,0.0010306105151326572
net1_4echo_bias_corrected,sub-21305,4,0.023195209008614895,0.0012597151621883231
net1_4echo_bias_corrected,sub-21306,1,0.029346374676778374,0.0018847990144814566
net1_4echo_bias_corrected,sub-21306,2,0.028197912082846072,0.0018990916125632903
net1_4echo_bias_corrected,sub-21306,3,0.01872447328612952,0.000727624638038145
net1_4echo_bias_corrected,sub-21306,4,0.01974148722749293,0.0007750837683055606
net1_4echo_bias_corrected,sub-21317,1,0.03709760974322848,0.002669724122680696
net1_4echo_bias_corrected,sub-21317,2,0.030868348906102697,0.0020682829001336593
net1_4echo_bias_corrected,sub-21317,3,0.024507329300688552,0.0012659687265194266
net1_4echo_bias_corrected,sub-21317,4,0.0261777046213531,0.0017350965231659099
net1_4echo_bias_corrected,sub-21324,1,0.029624692806028086,0.0018442609996189633
net1_4echo_bias_corrected,sub-21324,2,0.025428262414629345,0.0015737793632554786
net1_4echo_bias_corrected,sub-21324,3,0.021007220237425267,0.0010199635208982328
net1_4echo_bias_corrected,sub-21324,4,0.02274780330440845,0.001260611264608485
net1_4echo_bias_corrected,sub-21371,1,0.03073509017382504,0.0019379709602939269
net1_4echo_bias_corrected,sub-21371,2,0.025663038057583614,0.0014470433831064002
net1_4echo_bias_corrected,sub-21371,3,0.02117110887170413,0.0009550187009609035
net1_4echo_bias_corrected,sub-21371,4,0.023307564028591878,0.0012451172922712883
net1_4echo_bias_corrected,sub-21384,1,0.028835824688570145,0.0016350018294308062
net1_4echo_bias_corrected,sub-21384,2,0.028082775636505915,0.0016786676802999067
net1_4echo_bias_corrected,sub-21384,3,0.020491813419414372,0.0008095909138393037
net1_4echo_bias_corrected,sub-21384,4,0.02240384220975911,0.0009577676434795989
net1_4echo_bias_corrected,sub-21448,1,0.025513513531589302,0.0014504312858504022
net1_4echo_bias_corrected,sub-21448,2,0.0239299188981273,0.001449134517550859
net1_4echo_bias_corrected,sub-21448,3,0.01731865552765497,0.0007163079176218876
net1_4echo_bias_corrected,sub-21448,4,0.01897563783857197,0.0008753802523449103
net1_4echo_bias_corrected,sub-21449,1,0.030039963040605695,0.0018369821029718602
net1_4echo_bias_corrected,sub-21449,2,0.02519927603704825,0.001386164135510582
net1_4echo_bias_corrected,sub-21449,3,0.02163199553036501,0.001042644405951556
net1_4echo_bias_corrected,sub-21449,4,0.02325594546687814,0.0013032042131079767
net1_4echo_bias_corrected,sub-21452,1,0.029452595089531994,0.0017944394179755915
net1_4echo_bias_corrected,sub-21452,2,0.026171020967593918,0.0016212016445274664
net1_4echo_bias_corrected,sub-21452,3,0.018995373133767007,0.0007657865872179786
net1_4echo_bias_corrected,sub-21452,4,0.02050835645890596,0.0009004305293297426
net1_4echo_bias_corrected,sub-21453,1,0.031772782088244994,0.0020698487155168263
net1_4echo_bias_corrected,sub-21453,2,0.02890065842229891,0.001957983059124359
net1_4echo_bias_corrected,sub-21453,3,0.019891587891180267,0.0008365473326623588
net1_4echo_bias_corrected,sub-21453,4,0.021212195712394355,0.0009715081772677556
net1_4echo_bias_corrected,sub-21456,1,0.029936868458229716,0.0017968851715183325
net1_4echo_bias_corrected,sub-21456,2,0.027697276625931966,0.0017471064401356573
net1_4echo_bias_corrected,sub-21456,3,0.02033212099571236,0.0008437026250512645
net1_4echo_bias_corrected,sub-21456,4,0.022868846331830416,0.0010654864685208758
net1_4echo_bias_corrected,sub-21611,1,0.029032658508748258,0.0017791865754345079
net1_4echo_bias_corrected,sub-21611,2,0.025198856493209184,0.001532999233640531
net1_4echo_bias_corrected,sub-21611,3,0.019012570296197503,0.0007806542040977429
net1_4echo_bias_corrected,sub-21611,4,0.020864362755541384,0.0009658552878084256
net1_4echo_bias_corrected,sub-21641,1,0.027608037443256676,0.001533340169250254
net1_4echo_bias_corrected,sub-21641,2,0.025328932351480985,0.0013959721640106016
net1_4echo_bias_corrected,sub-21641,3,0.01932839389047324,0.0007818119879683605
net1_4echo_bias_corrected,sub-21641,4,0.0215328067019729,0.0010146911937674251
net1_4echo_bias_corrected,sub-21644,1,0.02708538905807589,0.0015515143440783872
net1_4echo_bias_corrected,sub-21644,2,0.025110797714496053,0.001500425571781409
net1_4echo_bias_corrected,sub-21644,3,0.019076793461006856,0.0008190070607783402
net1_4echo_bias_corrected,sub-21644,4,0.021679252067246257,0.0011264895238738556
net1_4echo_bias_corrected,sub-21645,1,0.03244666159991943,0.0021696819157612803
net1_4echo_bias_corrected,sub-21645,2,0.02891713680575611,0.001953405775111466
net1_4echo_bias_corrected,sub-21645,3,0.021846541219018124,0.0010461978353810632
net1_4echo_bias_corrected,sub-21645,4,0.022463648352716244,0.001198921987550979
net1_4echo_bias_corrected,sub-21652,1,0.031345904669847206,0.0019519619704222039
net1_4echo_bias_corrected,sub-21652,2,0.0273811580123734,0.0017294986419178224
net1_4echo_bias_corrected,sub-21652,3,0.0203499393924447,0.0008568142823807497
net1_4echo_bias_corrected,sub-21652,4,0.022734128004662613,0.00111956693031383
net1_4echo_bias_corrected,sub-21656,1,0.031501118888183695,0.0019988825224795193
net1_4echo_bias_corrected,sub-21656,2,0.029336425730374222,0.0018228797679612598
net1_4echo_bias_corrected,sub-21656,3,0.02159342348634028,0.0009444874527654042
net1_4echo_bias_corrected,sub-21656,4,0.02235542315749141,0.0010384466731862226
net1_4echo_bias_corrected,sub-21657,1,0.033567000984791394,0.0022192002632467427
net1_4echo_bias_corrected,sub-21657,2,0.030007628324976734,0.0019273215105965425
net1_4echo_bias_corrected,sub-21657,3,0.02165724462253459,0.0009159373739124967
net1_4echo_bias_corrected,sub-21657,4,0.021622435157414927,0.0009371135767284461
net1_4echo_bias_corrected,sub-21658,1,0.029033520200023984,0.001741549128514473
net1_4echo_bias_corrected,sub-21658,2,0.025823630480983555,0.0015214807439652056
net1_4echo_bias_corrected,sub-21658,3,0.019232828156444625,0.0007813839616069303
net1_4echo_bias_corrected,sub-21658,4,0.020994477459472864,0.0009731955475002767
